NM,length,ratio
102,17732,0.00575231220392511
185,16554,0.0111755466956627
119,21367,0.00556933589179576
689,21192,0.032512268780672
189,16454,0.0114865686155342
521,17260,0.0301853997682503
149,59407,0.0025081219384921
960,37537,0.0255747662306524
748,22813,0.0327883224477272
531,19528,0.0271917247029906
671,21493,0.0312194668031452
310,17667,0.0175468387388917
312,37216,0.00838349097162511
119,25021,0.0047560049558371
416,52960,0.00785498489425982
223,25745,0.00866187609244514
179,18351,0.00975423682633099
186,19833,0.00937830887914083
251,26503,0.00947062596687167
271,26556,0.0102048501280313
257,37885,0.00678368747525406
132,20089,0.00657076011747723
170,24173,0.00703263972200389
327,24379,0.0134131834775832
150,32422,0.0046264881870335
715,23380,0.0305816937553465
226,14535,0.0155486756105951
480,31008,0.0154798761609907
593,23027,0.0257523776436357
482,19802,0.0243409756590243
248,47379,0.00523438654256105
378,25813,0.0146437841397745
522,25484,0.0204834405901742
953,25571,0.037268781041023
984,19331,0.0509026951528633
572,44121,0.0129643480428821
262,25858,0.010132260809034
306,15780,0.0193916349809886
514,14754,0.034838010031178
579,60882,0.00951020005913078
906,20453,0.0442966801936146
2421,36846,0.0657059110893991
454,18536,0.024492878722486
1026,101426,0.0101157494133654
1072,27545,0.0389181339626066
72,15475,0.00465266558966074
370,35074,0.0105491247077607
267,18636,0.0143271088216355
1377,68792,0.0200168624258635
932,30557,0.0305003763458455
247,45451,0.00543442388506304
5179,2200885,0.00235314430331435
62,18197,0.00340715502555366
102,21595,0.00472331558231072
57,24264,0.00234915924826904
59,19804,0.00297919612199556
8888,4062707,0.00218770391268679
8276,4001969,0.00206798203584286
112,32115,0.00348746691577145
591,11535,0.0512353706111834
4670,2281706,0.00204671416913485
92,36120,0.00254706533776301
426,15526,0.0274378461934819
1747,20670,0.08451862602806
397,22346,0.0177660431397118
489,45804,0.010675923500131
545,13355,0.0408086858854362
2174,32804,0.0662724058041702
2013,27281,0.0737876177559474
243,28285,0.00859112603853633
729,24844,0.0293431009499275
104,28172,0.00369160868947892
442,25400,0.0174015748031496
214,26645,0.00803152561456183
552,16998,0.0324744087539711
294,19062,0.0154233553666981
135,31579,0.00427499287501187
593,17149,0.0345792757595195
240,17099,0.0140359085326627
371,14284,0.0259731167740129
1601,13932,0.114915302899799
1541,12408,0.124194068343005
156,21962,0.00710317821692014
198,21891,0.00904481293682335
712,23583,0.0301912394521477
542,25605,0.0211677406756493
440,32609,0.013493207396731
201,10896,0.0184471365638767
823,40389,0.0203768352769318
1300,34422,0.0377665446516763
348,25237,0.0137892776478979
140,15491,0.00903750564844103
360,13484,0.0266983091070899
711,29864,0.0238079292793999
199,18108,0.0109896178484648
330,2882,0.114503816793893
367,2812,0.130512091038407
1082,24047,0.0449952176986734
935,14655,0.0638007505970658
416,17888,0.0232558139534884
947,25626,0.0369546554280809
511,31798,0.0160701930939053
1882,27745,0.067832041809335
158,9530,0.0165792235047219
189,5950,0.0317647058823529
925,19418,0.0476362138222268
250,14597,0.0171268068781256
2269,26003,0.087259162404338
702,23574,0.0297785696105879
353,13969,0.0252702412484788
1329,20131,0.0660175848194327
961,30606,0.0313990720773705
418,19240,0.0217255717255717
364,22665,0.0160600044120891
635,29241,0.0217160835812729
193,14192,0.0135992108229989
364,22653,0.016068511896879
177,16103,0.0109917406694405
373,19246,0.0193806505247844
176,15999,0.0110006875429714
373,13760,0.0271075581395349
342,13913,0.0245813268166463
261,11301,0.0230953013007698
1660,12503,0.132768135647445
1513,11121,0.136048916464347
1568,11050,0.141900452488688
511,8619,0.0592876203735932
1222,25390,0.0481291847183931
1856,31206,0.0594757418445171
739,13166,0.0561294242746468
1853,16257,0.113981669434705
349,10484,0.0332888210606639
245,11440,0.0214160839160839
185,12828,0.0144215777985656
167,10301,0.0162120182506553
2355,31143,0.0756189191792698
697,11514,0.0605350008685079
355,19171,0.0185175525533358
306,21156,0.0144639818491208
3062,33756,0.0907097997393056
217,21305,0.010185402487679
181,21384,0.00846427235316124
126,13818,0.00911854103343465
200,21476,0.00931272117712796
174,17558,0.0099100125299009
177,16342,0.0108309876392118
268,20390,0.0131436978911231
161,19464,0.00827168105219893
176,17095,0.0102954080140392
358,19284,0.0185646131507986
189,17212,0.0109807111317685
140,15659,0.00894054537326777
207,20057,0.0103205863289625
155,14237,0.0108871250965793
228,16978,0.0134291435975969
194,18633,0.0104116352707562
175,14378,0.0121713729308666
140,14951,0.00936392214567587
161,14152,0.0113764838892029
285,18199,0.0156602011099511
229,20674,0.0110767147141337
275,17244,0.0159475759684528
118,13333,0.00885022125553139
124,14915,0.00831377807576266
158,17406,0.00907732965644031
121,12877,0.00939659858662732
141,14999,0.00940062670844723
336,13074,0.0256998623221661
171,15501,0.0110315463518483
258,18232,0.0141509433962264
127,14388,0.00882680011120378
523,12707,0.0411584166207602
305,17222,0.0177099059342701
499,17716,0.0281666290358998
121,13594,0.00890098572899809
137,14161,0.00967445801850152
182,13577,0.0134050232010017
766,16611,0.0461140208295708
342,13550,0.025239852398524
217,13029,0.0166551538874818
150,13972,0.0107357572287432
117,13499,0.00866730868953256
148,12500,0.01184
119,11413,0.0104267063874529
112,12611,0.00888113551661248
174,13172,0.0132098390525357
215,13171,0.0163237415534128
149,13374,0.0111410198893375
307,10614,0.0289240625588845
142,13349,0.0106375009363997
1150,15312,0.0751044932079415
106,11396,0.0093015093015093
85,10879,0.00781321812666606
106,10943,0.0096865576167413
162,11159,0.0145174298772291
130,10732,0.0121133060007454
171,10839,0.0157763631331304
190,11394,0.0166754432157276
908,9787,0.092776131603147
912,11208,0.0813704496788009
393,12650,0.0310671936758893
933,23086,0.0404141037858442
517,19753,0.0261732395079228
548,23481,0.0233380179719773
492,22273,0.0220895254343824
468,15804,0.0296127562642369
447,17788,0.025129300652125
543,21156,0.0256664775950085
561,16250,0.0345230769230769
511,21182,0.0241242564441507
491,17943,0.0273644318118486
459,14698,0.0312287386038917
682,13284,0.0513399578440229
567,14712,0.0385399673735726
1111,25962,0.0427933133040598
228,18199,0.0125281608879609
537,16978,0.0316291671574979
752,18716,0.0401795255396452
767,19426,0.0394831668897354
745,13818,0.0539151830945144
1211,18955,0.0638881561593247
1004,15652,0.064145157168413
333,13245,0.0251415628539071
257,12094,0.0212502067140731
248,12121,0.020460358056266
265,11430,0.0231846019247594
205,10969,0.0186890327285988
477,25265,0.0188798733425688
448,8705,0.0514646754738656
445,12872,0.0345711622125544
754,9760,0.0772540983606557
203,12275,0.0165376782077393
1829,25702,0.0711617772935958
844,11573,0.0729283677525274
1274,15948,0.0798846250313519
837,11954,0.0700184038815459
1968,18633,0.105619062952826
923,14502,0.0636463936008826
1039,14279,0.0727641991736116
1103,14976,0.0736511752136752
1339,14206,0.0942559481909053
519,19551,0.0265459567285561
980,13894,0.0705340434720023
523,16697,0.0313229921542792
535,17880,0.0299217002237136
491,15967,0.0307509237802969
500,15449,0.0323645543400867
778,12076,0.0644253063928453
414,10670,0.0388003748828491
527,32544,0.0161934611602753
690,27345,0.0252331321996709
283,29372,0.00963502655590358
277,26021,0.0106452480688675
457,25244,0.0181033116780225
292,25608,0.0114026866604186
339,28432,0.0119231851435003
435,24331,0.0178784266984505
548,23035,0.0237898849576731
550,25928,0.0212125887071891
341,27747,0.0122896168955202
407,24363,0.0167056602224685
335,24651,0.0135897123848931
209,22711,0.00920258905376249
214,23078,0.00927290059797209
195,19960,0.00976953907815631
1958,15428,0.126912107855847
1257,17592,0.0714529331514325
4549,43233,0.105220549117572
631,14683,0.0429748688960022
264,12299,0.0214651597690869
246,13316,0.0184740162210874
214,11784,0.0181602172437203
305,13176,0.0231481481481482
277,13319,0.0207973571589459
387,13188,0.0293448589626934
252,13318,0.0189217600240276
467,13026,0.0358513741747275
328,13287,0.0246857830962595
277,12403,0.022333306458115
280,12048,0.0232403718459495
617,14360,0.042966573816156
2520,19533,0.129012440485333
1849,31175,0.0593103448275862
2515,24526,0.102544238767023
217,13727,0.01580826109128
213,9026,0.0235984932417461
428,12789,0.0334662600672453
895,14129,0.063344893481492
777,20889,0.0371966106563263
691,14006,0.0493359988576324
2146,31536,0.0680492135971588
1069,17265,0.0619171734723429
826,16952,0.0487258140632374
1803,13744,0.131184516880093
2078,22266,0.0933261474894458
1779,15042,0.118268847227762
938,14469,0.0648282535074988
1302,24103,0.0540181720117828
404,12323,0.0327842246206281
969,19566,0.0495246856792395
229,11120,0.0205935251798561
593,12412,0.0477763454721238
211,12598,0.0167486902682966
570,10433,0.0546343333652832
213,10871,0.0195934136693956
205,9001,0.0227752471947561
401,11749,0.034130564303345
661,12239,0.054007680366043
313,13820,0.0226483357452967
415,11825,0.0350951374207188
555,13155,0.0421892816419612
382,8989,0.0424963844699077
433,8347,0.0518749251227986
538,14004,0.0384175949728649
715,11927,0.0599480171040496
1595,34440,0.0463124274099884
3104,21881,0.14185823317033
1350,19424,0.069501647446458
587,13154,0.0446252090618823
422,13162,0.032061996657043
181,7245,0.0249827467218772
758,10984,0.0690094683175528
1003,15520,0.0646262886597938
1576,26270,0.0599923867529501
294,15987,0.018389941827735
637,20440,0.0311643835616438
615,22939,0.0268102358428877
2092,29796,0.0702107665458451
911,16746,0.0544010509972531
1140,18480,0.0616883116883117
1402,16653,0.0841890350087071
964,23255,0.0414534508707805
851,10736,0.0792660208643815
926,14395,0.0643278916290379
651,17721,0.0367360758422211
2111,18292,0.115405641810628
3271,20609,0.158717065359794
3067,26165,0.117217657175616
1053,23490,0.0448275862068966
753,11556,0.0651609553478712
962,28077,0.0342629198276169
461,20504,0.022483417869684
685,21881,0.031305699008272
361,19079,0.0189213271135804
665,12170,0.0546425636811832
507,12475,0.0406412825651303
2178,26066,0.0835571242231259
1336,26201,0.050990420212969
1137,15609,0.0728425908129925
1328,12255,0.108363933088535
1396,29302,0.0476417991945942
1881,18257,0.103028975187599
1071,29963,0.0357440843707239
671,23347,0.0287403092474408
1177,24809,0.0474424603974364
796,19506,0.0408079565261971
1080,19957,0.0541163501528286
1058,18893,0.0559995765627481
627,19537,0.0320929518349798
1540,21088,0.0730273141122914
1707,28311,0.0602945851435838
707,20418,0.0346263101185229
666,19207,0.0346748581246421
796,22246,0.0357817135664839
543,14431,0.0376273300533574
954,15334,0.0622146863179862
1284,16802,0.0764194738721581
1187,14668,0.0809244614125989
1206,23332,0.0516886679238814
739,23645,0.0312539648974413
1516,27048,0.0560485063590654
2489,33215,0.0749360228812284
462,19473,0.0237251579109536
789,21654,0.0364366860626212
969,20354,0.0476073499066523
503,16030,0.0313786650031192
519,16412,0.0316232025347307
477,11472,0.0415794979079498
2022,24545,0.0823793033204319
1439,29221,0.0492454057013792
470,15279,0.0307611754695988
538,18062,0.0297862916620529
1306,16513,0.0790892024465573
1275,17235,0.0739773716275022
500,16223,0.0308204401158849
675,11886,0.0567895002523978
867,25167,0.0344498748360949
363,20956,0.0173220080167971
243,11533,0.0210699731206104
1833,20922,0.0876111270433037
1882,22552,0.0834515785739624
739,17615,0.0419528810672722
776,22542,0.0344246295803389
533,15047,0.0354223433242507
2218,23250,0.0953978494623656
532,12804,0.0415495157763199
438,11238,0.0389749065670048
1261,16557,0.076161140303195
1255,19167,0.0654771221370063
1786,16991,0.105114472367724
756,7720,0.0979274611398964
343,12770,0.0268598277212216
1590,17201,0.0924364862507994
1011,21852,0.0462657880285557
895,17658,0.0506852418167403
2184,21256,0.102747459540836
605,11647,0.0519447067914484
306,17602,0.0173843881377116
744,18890,0.0393859184753838
1854,17575,0.105490753911807
1300,16244,0.0800295493720759
256,12788,0.02001876759462
157,17377,0.00903493123093745
597,19500,0.0306153846153846
162,17311,0.00935821154179424
308,17237,0.0178685386088066
134,15304,0.00875588081547308
1137,21095,0.053899028205736
218,16511,0.0132033189994549
103,8222,0.0125273656044758
166,15902,0.0104389384983021
136,14687,0.00925988969837271
441,15578,0.0283091539350366
96,13308,0.00721370604147881
494,12550,0.0393625498007968
7566,3952536,0.00191421406408443
162,17340,0.00934256055363322
1075,660391,0.00162782351667421
102,18477,0.00552037668452671
1694,1018502,0.00166322697451748
477,32173,0.0148260964162497
1295,604919,0.00214078248492773
1190,1319855,0.000901614192468112
218,36556,0.00596345333187438
141,28626,0.00492559211905261
439,81214,0.00540547196296205
226,19727,0.0114563795812845
781,27247,0.028663706096084
7449,4076826,0.00182715671456177
1424,49991,0.0284851273229181
434,30936,0.0140289630204293
673,21440,0.0313899253731343
568,20287,0.0279982254645832
710,44937,0.015799897634466
515,24974,0.0206214463041563
52,37965,0.00136968260239694
652,31280,0.020843989769821
138,13034,0.0105876937241062
46982,4157657,0.0113001144635067
259,5963,0.0434345128291129
592,85951,0.00688764528626776
381,13700,0.0278102189781022
1863,1360355,0.00136949546258146
2186,1206744,0.00181148611470204
8528,3054029,0.0027923768896759
161,40642,0.00396141922149501
5773,2074152,0.00278330614149783
1836,813999,0.00225553102645089
769,541769,0.00141942414571524
93,7176,0.0129598662207358
52,11267,0.00461524806958374
34,11942,0.00284709428906381
11363,2036811,0.00557881904604797
2814,893856,0.00314815809257867
935,344550,0.00271368451603541
240,17626,0.0136162487234767
1214,385794,0.00314675707761137
2737,369655,0.00740420121464609
414,96960,0.00426980198019802
47,15890,0.00295783511642542
210,42611,0.00492830489779634
86,18248,0.00471284524331434
472,29705,0.01588958087864
1304,39411,0.0330872091548045
239,10979,0.0217688314054103
547,31023,0.0176320794249428
705,24039,0.0293273430675153
795,70673,0.0112489918356374
78,16265,0.00479557331693821
351,11550,0.0303896103896104
243,24075,0.0100934579439252
73,71689,0.00101828732441518
1233,33039,0.0373195314628167
170,61336,0.00277161862527716
207,24157,0.00856894481930704
320,26723,0.0119747034389851
353,21676,0.0162852924893892
215,20135,0.0106779240129128
280,15148,0.0184842883548983
191,12987,0.0147070147070147
614,24439,0.0251237775686403
1112,6755,0.164618800888231
278,2297,0.121027427078798
249,2153,0.115652577798421
257,2164,0.118761552680222
287,2365,0.121353065539112
258,2163,0.119278779472954
261,2152,0.121282527881041
289,2310,0.125108225108225
268,2144,0.125
281,2129,0.13198684828558
265,2148,0.123370577281192
262,2167,0.120904476234425
235,2002,0.117382617382617
412,73409,0.00561239085125802
736,77391,0.00951014975901591
614,71096,0.00863621019466637
102,61541,0.00165743163094522
179,14375,0.0124521739130435
712,127256,0.00559502105991073
719,100394,0.00716178257664801
224,20059,0.0111670571813151
2893,785345,0.00368373135373626
187,8031,0.0232847715103972
3086,1405143,0.00219621775150287
395,24234,0.0162994140463811
285,9143,0.0311713879470633
865,370434,0.002335098830021
193,31970,0.00603690960275258
5756,2889493,0.00199204497121121
192,16719,0.011483940427059
259,16199,0.0159886412741527
159,15461,0.0102839402367247
226,12948,0.0174544331170837
194,12975,0.0149518304431599
198,12973,0.0152624682031912
187,12976,0.0144112207151665
187,12970,0.0144178874325366
77,12550,0.00613545816733068
170,12566,0.0135285691548623
131,12491,0.0104875510367465
100,12426,0.00804764204088202
82,13015,0.00630042258932002
95,22465,0.0042288003561095
2612,1095632,0.00238401215006499
179,12649,0.0141513163095897
184,33384,0.00551162233405224
317,27427,0.0115579538411055
128,20809,0.00615118458359364
242,30596,0.0079095306576023
221,23899,0.00924724883886355
374,50117,0.00746253766187122
240,22635,0.0106030483764082
267,26304,0.0101505474452555
117,33489,0.00349368449341575
489,22172,0.0220548439473209
446,78821,0.0056583905304424
236,15230,0.0154957321076822
653,374494,0.00174368614717459
3653,2166970,0.00168576399304097
139,29123,0.00477285993887992
97,41240,0.00235208535402522
140,29279,0.00478158407049421
119,16710,0.0071214841412328
229,20938,0.0109370522494985
335,22074,0.0151762254235753
245,14698,0.0166689345489182
1119,52575,0.021283880171184
90,18891,0.00476417341591234
713,43043,0.0165648305183189
228,26602,0.00857078415156755
284,44007,0.00645351875837935
3672,2048487,0.00179254249599827
276,27481,0.0100433026454641
367,14119,0.0259933423046958
287,14275,0.0201050788091068
171,14707,0.0116271163391582
383,12911,0.029664627062195
474,19260,0.0246105919003115
468,16643,0.0281199303010275
432,16963,0.0254671933030714
342,11394,0.0300157977883096
534,21008,0.0254188880426504
1373,13048,0.105226854690374
313,7887,0.0396855585140104
71,6340,0.011198738170347
892,11365,0.0784865816102068
1139,14596,0.07803507810359
420,12456,0.033718689788054
2102,21842,0.096236608369197
965,19525,0.0494238156209987
716,15309,0.0467698739303678
768,31883,0.0240880720132986
338,18274,0.018496224143592
1168,31411,0.0371844258380822
525,16382,0.0320473690636064
294,17223,0.0170701968298206
232,15567,0.0149033211280272
274,17598,0.0155699511308103
258,16206,0.0159200296186598
568,17294,0.0328437608419105
422,13481,0.0313033157777613
310,16609,0.0186645794448793
503,30422,0.0165340871737558
501,11233,0.0446007299919879
312,18484,0.0168794633196278
330,12839,0.0257029363657606
359,12074,0.0297333112473083
726,23529,0.0308555399719495
540,29386,0.0183760974613762
354,11596,0.0305277681959296
712,21506,0.033107039895843
409,21097,0.0193866426506138
340,20304,0.0167454688731284
2265,32674,0.0693211727979433
978,12334,0.0792930111885844
1140,32091,0.0355239786856128
1363,20380,0.0668792934249264
3102,34297,0.0904452284456366
881,14898,0.0591354544234125
1592,14689,0.10838042072299
2519,22161,0.113668155769144
1295,16162,0.0801262220022275
376,14938,0.0251707055830767
855,14261,0.0599537199354884
514,19493,0.0263684399528036
519,16149,0.0321382128924392
128,15217,0.00841164487086811
143,15212,0.00940047331054431
188,15186,0.0123798235216647
254,13901,0.0182720667577872
241,15755,0.0152967311964456
259,26928,0.00961824123588829
639,27284,0.0234203196012315
245,26990,0.00907743608743979
71,5071,0.0140011831985802
140,7706,0.0181676615624189
546,23468,0.0232657235384353
196,12628,0.0155210643015521
1159,18252,0.0634998904229674
200,26106,0.00766107408258638
266,19291,0.0137888134363175
496,18401,0.0269550567903918
291,24107,0.0120711826440453
309,18186,0.0169910920488288
251,16538,0.0151771677349135
335,15300,0.0218954248366013
407,16975,0.0239764359351988
225,15223,0.0147802667017014
522,15945,0.0327375352775165
397,16224,0.0244699211045365
123,11481,0.0107133524954272
574,15200,0.0377631578947368
561,15742,0.0356371490280778
230,10925,0.0210526315789474
238,11612,0.0204960385807785
474,19559,0.0242343678102152
380,20590,0.0184555609519184
669,30113,0.0222163185335237
739,30800,0.0239935064935065
356,17183,0.0207181516615259
210,11517,0.0182339150820526
856,23793,0.035976968015803
740,27984,0.0264436821040595
327,23196,0.0140972581479565
874,22729,0.038453077566105
366,24942,0.0146740437815733
1847,19865,0.092977598791845
142,17574,0.00808011835666325
2378,31207,0.0762008523728651
1194,23708,0.0503627467521512
175,16656,0.0105067243035543
121,15615,0.00774895933397374
237,16117,0.014704969907551
235,14932,0.0157380123225288
198,20637,0.00959441779328391
122,11866,0.0102814764874431
106,13608,0.00778953556731335
124,18788,0.00659995741962955
106,12554,0.00844352397642186
175,14676,0.011924230035432
175,15720,0.0111323155216285
1258,17792,0.0707059352517986
1331,27062,0.0491833567363831
1562,17519,0.0891603402020663
1773,21096,0.0840443686006826
852,24351,0.0349882961685352
789,24035,0.0328271271063033
265,26971,0.00982536798783879
186,19899,0.00934720337705412
231,21235,0.0108782670120085
139,16415,0.00846786475784344
216,19032,0.0113493064312736
129,16117,0.0080039709623379
258,16203,0.0159229772264396
149,1654,0.0900846432889964
170,1646,0.103280680437424
161,1641,0.0981109079829372
29,1566,0.0185185185185185
160,1646,0.0972053462940462
170,1648,0.103155339805825
1321,35169,0.0375614888111689
954,25192,0.0378691648142267
882,18118,0.0486808698531847
2037,28271,0.0720526334406282
1283,30163,0.0425355568080098
891,26587,0.0335126189491105
643,18826,0.0341548921704026
502,14806,0.0339051735782791
423,7946,0.0532343317392399
511,21604,0.023653027217182
673,23977,0.0280685657088043
454,16279,0.0278886909515327
522,21641,0.0241208816598124
429,16764,0.0255905511811024
500,13727,0.0364245647264515
606,19472,0.0311216105176664
461,17956,0.0256738694586768
913,23174,0.0393976007594718
1231,17678,0.0696345740468379
330,11745,0.0280970625798212
323,11858,0.0272389947714623
662,21444,0.0308711061369148
532,14116,0.0376877302351941
449,17102,0.0262542392702608
1094,22400,0.0488392857142857
955,27510,0.034714649218466
720,25889,0.027811039437599
425,15543,0.0273434986810783
1599,30592,0.0522685669456067
995,30507,0.0326154653030452
989,30269,0.0326736925567412
1308,35329,0.037023408531235
620,16991,0.0364899064210464
575,19429,0.0295949354058366
787,28223,0.0278850582857953
697,19621,0.0355231639569849
934,23608,0.0395628600474415
725,28933,0.0250578923720319
327,14509,0.0225377351988421
270,11189,0.0241308427920279
336,10457,0.0321315864970833
1101,37534,0.0293334043800288
547,18772,0.0291391434050714
716,27069,0.0264509217185711
629,26121,0.0240802419509207
622,24692,0.0251903450510287
762,29567,0.0257719755132411
619,25077,0.0246839733620449
933,26444,0.0352821055816064
1132,32629,0.034693064451868
775,28783,0.0269256158148907
1163,28089,0.0414041083698245
915,29352,0.0311733442354865
1016,23343,0.0435248254294649
778,19235,0.0404471016376397
554,20246,0.0273634298132965
594,22478,0.02642583859774
654,23775,0.0275078864353312
595,20415,0.0291452363458242
588,20954,0.0280614679774745
535,16846,0.0317582808975424
358,16395,0.0218359255870692
332,9033,0.0367541237684047
711,18411,0.0386182173700505
420,14197,0.0295837148693386
499,14022,0.0355869348167166
358,12072,0.0296554009277667
1236,11843,0.104365447943933
1110,359546,0.00308722666918837
1012,20725,0.0488299155609168
678,29789,0.0227600792238746
145,22473,0.00645218706892716
490,24136,0.0203016241299304
657,27459,0.0239265814487053
544,23356,0.0232916595307416
589,35360,0.0166572398190045
382,26186,0.0145879477583442
97,27128,0.00357564140371572
261,23773,0.0109788415429269
4161,2109210,0.00197277653718691
4805,1891906,0.00253976677488205
148,16591,0.00892049906575855
294,40386,0.00727975040855742
323,32773,0.00985567387788729
96,23906,0.00401572826905379
204,22675,0.00899669239250276
145,28366,0.00511175350772051
159,21236,0.0074872857411942
159,13338,0.0119208277103014
268,12664,0.0211623499684144
342,12300,0.0278048780487805
247,27218,0.0090748769196855
49,26923,0.00182000520001486
121,30917,0.00391370443445354
376,44090,0.00852801088682241
157,12282,0.0127829343755089
343,22574,0.0151944715159033
450,154083,0.00292050388427017
1129,39120,0.028859918200409
333,28154,0.0118278042196491
628,24703,0.025422013520625
191,18388,0.01038720904938
71,19117,0.00371397185750902
140,14574,0.00960614793467819
746,16528,0.045135527589545
567,22039,0.0257271201052679
606,21942,0.0276182663385289
674,19319,0.0348879341580827
735,25677,0.0286248393503914
857,24288,0.0352849143610013
666,20809,0.0320053822865106
650,14913,0.0435861329041776
611,23526,0.0259712658335459
858,30637,0.028005353004537
344,28195,0.0122007448129101
382,27411,0.0139360110904381
127,28703,0.00442462460369996
198,39502,0.00501240443521847
188,56639,0.00331926764243719
188,32660,0.00575627679118187
70,33714,0.00207628878210832
122,19601,0.0062241722361104
109,20179,0.00540165518608454
503,19612,0.0256475627167041
198,35334,0.00560366785532349
252,20459,0.0123173175619532
103,14227,0.0072397553946721
139,51683,0.0026894723603506
561,18210,0.0308072487644152
124,21040,0.005893536121673
175,25259,0.00692822360346807
149,27741,0.00537111135142929
167,29855,0.00559370289733713
222,41971,0.00528936646732268
325,32044,0.0101423043315441
116,23556,0.00492443538801155
186,46944,0.00396216768916155
124,29474,0.0042070977810952
141,36963,0.00381462543624706
150,12838,0.0116840629381524
180,16540,0.0108827085852479
174,31228,0.00557192263353401
3908,1819860,0.00214741793324761
128,40504,0.00316018171044835
4079,1416486,0.00287966135916628
268,16364,0.0163774138352481
1843,1396794,0.00131945011218548
56,12166,0.0046029919447641
2246,2423241,0.000926857873401779
79,9623,0.0082094980775226
454,25485,0.0178144006278203
349,68768,0.00507503489995347
4523,341033,0.0132626461368841
74,54330,0.00136204675133444
2783,1758783,0.00158234415502083
2870,1878019,0.00152820605116349
2815,1973932,0.00142608762611883
79,30471,0.00259262905713629
140,16110,0.00869025450031037
4261,3277726,0.00129998663707705
53,9179,0.00577404946072557
180,33591,0.00535857819058677
1559,995876,0.00156545594029779
191,37784,0.00505504975651069
2653,1604218,0.00165376526132982
239,40292,0.00593169860021841
738,20375,0.0362208588957055
3529,1717349,0.00205491137794356
80134,2743838,0.0292050769761189
758,526313,0.00144020763310046
445,31939,0.013932809417953
1326,202616,0.00654439925770917
91,32299,0.00281742468807084
86,25625,0.00335609756097561
965,554991,0.00173876693495931
156,31739,0.00491508869214531
417,17332,0.0240595430417724
68,21254,0.00319939776042157
86,17112,0.00502571294997662
1393,137863,0.0101042339133778
209,13262,0.0157593123209169
2372,656088,0.00361536867005646
1093,221998,0.004923467778989
121,25796,0.00469064971313382
292,10413,0.0280418707385
270,124496,0.00216874437732939
559,116054,0.00481672324952177
98,13260,0.00739064856711916
90,9998,0.00900180036007201
2023,192567,0.0105054344721577
57405,1581169,0.0363054170680047
72,20038,0.00359317297135443
2608,972906,0.00268062896107127
157,51927,0.00302347526335047
66,14664,0.00450081833060557
137,17577,0.00779427661148091
90,20381,0.00441587753299642
190,12600,0.0150793650793651
218,31268,0.00697198413713701
400,17524,0.0228258388495777
419,17990,0.0232907170650361
3486,1004805,0.00346932986997477
324,133768,0.00242210394115185
134,32809,0.00408424517662836
912,586831,0.00155411012710644
49,12856,0.00381144990665837
87,32827,0.00265025741005879
22706,2417299,0.00939312844625344
1457,836817,0.00174112141603242
2330,1083824,0.00214979553875906
47,7436,0.00632060247444863
168,18534,0.00906442214308838
166,67297,0.00246667756363582
270,64474,0.00418773459068772
151,16172,0.00933712589661143
289,29801,0.00969766115231033
532,27967,0.0190224192798656
2995,63249,0.0473525273126848
151,52506,0.00287586180626976
191,11768,0.0162304554724677
234,22060,0.0106074342701723
170,37848,0.00449165081378144
171,49409,0.00346090793175332
295,51335,0.00574656666991332
195,53094,0.00367273138207707
164,27341,0.00599831754507882
285,36044,0.00790700255243591
68,13835,0.00491507047343694
526,37675,0.0139615129396151
158,21447,0.00736699771529818
580,23068,0.0251430553147217
312,31051,0.0100479855721233
182,45681,0.00398415095991769
248,23956,0.0103523125730506
221,64321,0.00343589185491519
195,22166,0.00879725706036272
341,87291,0.00390647374872553
130,15043,0.00864189323938044
442,58171,0.00759828780663905
195,21300,0.00915492957746479
85,30502,0.00278670251131073
547,121797,0.00449107941903331
254,20352,0.0124803459119497
114,110747,0.00102937325616044
121,22745,0.00531985051659706
203,23359,0.00869044051543302
210,24501,0.00857107873148035
317,13574,0.023353469868867
75,15954,0.00470101541933058
426,35485,0.0120050725658729
169,10535,0.0160417655434267
220,18288,0.0120297462817148
424,16227,0.0261292906883589
268,6931,0.0386668590390997
330,19635,0.0168067226890756
258,16973,0.0152006127378778
328,18749,0.0174942663608726
303,20861,0.0145247111835483
728,18536,0.0392749244712991
674,17707,0.03806404246908
371,26718,0.0138857698929561
224,17948,0.0124804992199688
277,19589,0.014140589106131
576,15706,0.0366738825926398
485,13999,0.034645331809415
296,17816,0.0166142792995061
273,17802,0.0153353555780249
289,18435,0.0156767019256848
330,17810,0.0185289163391353
350,23465,0.0149158320903473
255,14721,0.0173221927858162
256,14726,0.0173842183892435
210,12254,0.0171372613024319
294,19328,0.0152110927152318
307,14475,0.0212089810017271
246,15950,0.015423197492163
231,14310,0.0161425576519916
200,13434,0.0148875986303409
239,13918,0.017172007472338
303,18168,0.0166776750330251
224,13495,0.0165987402741756
220,13424,0.016388557806913
453,34205,0.0132436778248794
300,18593,0.0161351046092616
336,15300,0.0219607843137255
247,14861,0.0166206850144674
268,17632,0.0151996370235935
241,14748,0.0163411988066178
255,13630,0.0187087307410125
288,12265,0.0234814512841419
196,11691,0.0167650329313147
202,11686,0.0172856409378744
204,11686,0.0174567858976553
196,11690,0.0167664670658683
187,11677,0.0160143872570009
212,11670,0.0181662382176521
342,23641,0.0144663931305782
232,13135,0.0176627331556909
250,17537,0.0142555739294064
281,11518,0.0243965966313596
290,17436,0.0166322551043817
