match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
20532,16.0,42.0,0.0,86,20548,0.0007786645902277594,0.0020439945493478683,28.0
79870,53.0,190.0,111.0,520,79923,0.0006631382705854385,0.002377288139834591,277.0
37684,10.0,63.0,0.0,81,37694,0.0002652942112803099,0.001671353531065952,8.0
11824,7.0,66.0,977.0,104,11831,0.0005916659623024258,0.005578564787422872,31.0
427633,219.0,472.0,778387.0,929,427852,0.0005118592410459691,0.001103185213578527,238.0
326962,353.0,285.0,198289.0,1504,327315,0.0010784718085025129,0.0008707208652215755,866.0
14507,11.0,133.0,3357.0,213,14518,0.0007576801212288194,0.009161041465766635,69.0
11578,781.0,616.0,13449.0,1736,12359,0.06319281495266607,0.04984222024435634,339.0
17337,714.0,522.0,68764.0,1698,18051,0.03955459531327904,0.02891806548113678,462.0
3317,79.0,179.0,32040.0,564,3396,0.02326266195524146,0.05270906949352179,306.0
25944,382.0,583.0,25799.0,1925,26326,0.014510369976449137,0.022145407581858238,960.0
11519,14.0,20.0,0.0,61,11533,0.0012139079164137693,0.0017341541663053845,27.0
10938,8.0,1.0,0.0,40,10946,0.0007308605883427736,9.13575735428467e-05,31.0
15854,8.0,175.0,125.0,229,15862,0.0005043500189131257,0.011032656663724626,46.0
58156,432.0,800.0,3638.0,3219,58588,0.007373523588448146,0.013654673311941012,1987.0
19178,6.0,269.0,25.0,443,19184,0.0003127606338615513,0.01402210175145955,168.0
16824,2.0,1.0,4178.0,11,16826,0.00011886366337810531,5.943183168905266e-05,8.0
22615,6.0,252.0,498.0,766,22621,0.00026524026347199506,0.011140091065823792,508.0
27346,620.0,536.0,1033.0,1828,27966,0.022169777587070012,0.019166130301079883,672.0
15781,683.0,873.0,4888.0,2034,16464,0.04148445092322643,0.05302478134110787,478.0
9416,80.0,379.0,785.0,773,9496,0.008424599831508003,0.039911541701769165,314.0
7631,424.0,596.0,7869.0,1354,8055,0.052638112973308504,0.0739913097454997,334.0
13331,719.0,758.0,0.0,2085,14050,0.05117437722419929,0.05395017793594306,608.0
66818,45.0,196.0,49439.0,611,66863,0.0006730179621016108,0.002931367123820349,370.0
48739,388.0,404.0,25162.0,1513,49127,0.007897897286624463,0.008223583772670833,721.0
523606,240.0,296.0,15153.0,978,523846,0.00045814991428778684,0.0005650515609549371,442.0
103682,155.0,94.0,6.0,357,103837,0.0014927241734641794,0.0009052649826169863,108.0
263783,36.0,437.0,42.0,803,263819,0.00013645719224165053,0.0016564386947111466,330.0
12688,97.0,102.0,11889.0,658,12785,0.00758701603441533,0.00797809933515839,459.0
15637,205.0,355.0,6.0,653,15842,0.012940285317510415,0.022408786769347305,93.0
997500,405.0,774.0,0.0,1766,997905,0.0004058502562869211,0.000775624934237227,587.0
87265,421.0,310.0,510.0,2075,87686,0.004801222544077732,0.003535342015829209,1344.0
