NM,length,ratio
405,7799,0.0519297345813566
1461,11376,0.128428270042194
552,10523,0.0524565238049986
680,10278,0.066160731659856
91,31068,0.00292905883867645
2022,97563,0.0207250699547984
1022,38031,0.0268728142830849
295,15704,0.0187850229240958
336,69968,0.0048021952892751
531,71071,0.00747140183759902
176,23991,0.0073360843649702
360,12987,0.0277200277200277
701,93358,0.00750872983568628
346,14177,0.0244057275869366
632,17690,0.0357263990955342
203,18273,0.0111092869260658
1006,44692,0.0225096214087532
454,41739,0.010877117324325
918,22415,0.0409547178228865
106,13858,0.00764901140135662
600,11679,0.051374261494991
931,66261,0.014050497275924
1445,36550,0.0395348837209302
698,123635,0.0056456505034982
699,58970,0.0118534848227913
832,164336,0.00506279816960374
409,12340,0.0331442463533225
682,43644,0.0156264320410595
3908,1457822,0.0026807113625669
142,29864,0.00475488882935976
658,22370,0.029414394278051
220,21276,0.0103402895281068
508,38807,0.0130904218311129
302,25623,0.0117862857588885
4092,2861975,0.00142978188139309
1177,263609,0.0044649461892424
4451,1926039,0.00231096047380141
602,24232,0.0248431825685045
76,12342,0.00615783503484038
581,23350,0.0248822269807281
1836,427188,0.00429787353577348
67,27171,0.00246586434065732
295,5981,0.0493228557097475
