NM,length,ratio
3,656,0.00457317073170732
20,879,0.0227531285551763
2,575,0.00347826086956522
141,2955,0.0477157360406091
174,3072,0.056640625
71,1601,0.0443472829481574
29,263,0.110266159695818
4,135,0.0296296296296296
427,8332,0.0512481997119539
340,6080,0.055921052631579
845,12534,0.0674166267751715
247,4513,0.0547307777531576
222,4220,0.0526066350710901
1669,11078,0.150658963711861
448,7210,0.0621359223300971
1542,10780,0.1430426716141
467,8025,0.0581931464174455
256,4230,0.0605200945626478
439,7393,0.0593804950628973
566,7397,0.0765175070974719
1889,13155,0.143595591030027
690,9690,0.0712074303405573
408,6175,0.0660728744939271
449,5985,0.0750208855472013
394,5774,0.0682369241427087
860,8366,0.102797035620368
554,5701,0.0971759340466585
493,5219,0.0944625407166124
288,8058,0.035740878629933
221,7188,0.0307456872565387
1296,11698,0.110788168917764
452,7891,0.0572804460778102
397,11262,0.035251287515539
226,8563,0.0263926194090856
180,6337,0.0284046078586082
556,8328,0.0667627281460135
1431,11079,0.129163281884647
439,7700,0.057012987012987
212,8577,0.024717267109712
394,8704,0.0452665441176471
316,9031,0.0349905879747536
540,8886,0.0607697501688049
539,7098,0.0759368836291913
321,8936,0.0359221128021486
553,8733,0.0633230275964732
751,7788,0.0964304057524397
260,8989,0.0289242407386806
462,8809,0.0524463616755591
447,8837,0.050582776960507
1046,13576,0.0770477312905127
1827,13512,0.135213143872114
261,5943,0.0439172135285209
418,8480,0.0492924528301887
261,5943,0.0439172135285209
258,8470,0.0304604486422668
251,8460,0.0296690307328605
535,8737,0.0612338331234978
476,8781,0.0542079489807539
558,8349,0.0668343514193317
322,8858,0.0363513208399187
349,5894,0.0592127587376994
484,7904,0.0612348178137652
165,6658,0.0247822168819465
256,8968,0.0285459411239964
474,8991,0.0527193860527194
289,8949,0.032294111073863
286,7051,0.0405616224648986
693,8813,0.0786338363780778
250,8482,0.0294741806177788
525,7686,0.0683060109289618
207,8529,0.0242701371790362
259,8931,0.0290001119695443
377,6115,0.0616516762060507
444,6865,0.0646758922068463
393,8350,0.0470658682634731
412,8618,0.0478069157577164
2076,17455,0.118934402749928
446,8984,0.0496438112199466
301,8887,0.0338696973106785
539,9159,0.0588492193470903
553,9383,0.0589363742939358
447,6497,0.0688009850700323
238,8494,0.0280197786672946
223,8511,0.0262013864410763
301,8405,0.0358120166567519
203,4548,0.0446350043975374
346,8921,0.0387848895863692
298,8323,0.0358043974528415
1406,13213,0.106410353439794
288,7285,0.0395332875772135
372,7825,0.0475399361022364
169,3924,0.0430682976554536
449,8057,0.0557279384386248
321,4397,0.0730043211280419
293,7314,0.0400601585999453
268,7982,0.0335755449761964
229,4475,0.0511731843575419
333,5111,0.0651535902954412
210,5724,0.0366876310272537
128,3795,0.0337285902503294
345,4392,0.078551912568306
497,6857,0.0724806766807642
392,4905,0.0799184505606524
360,7632,0.0471698113207547
268,5474,0.0489587139203508
209,4584,0.0455933682373473
254,7407,0.034291886053733
919,11733,0.0783260888093412
1040,9761,0.106546460403647
652,8806,0.0740404269816035
831,6550,0.126870229007634
522,9619,0.0542675953841356
551,9636,0.057181403071814
361,4227,0.0854033593565176
151,5795,0.0260569456427955
180,3938,0.0457084814626714
245,6799,0.0360347109869098
154,6258,0.0246085011185682
167,6253,0.0267071805533344
132,6291,0.0209823557463042
158,6265,0.025219473264166
320,7217,0.0443397533601219
150,6204,0.0241779497098646
143,5656,0.0252828854314003
473,8984,0.0526491540516474
157,6267,0.0250518589436732
129,6300,0.0204761904761905
121,6306,0.0191880748493498
137,6292,0.02177368086459
385,9388,0.0410097997443545
131,6299,0.0207969518971265
430,11126,0.0386482113967284
150,6271,0.0239196300430553
149,6285,0.0237072394590294
134,6288,0.0213104325699746
119,6304,0.0188769035532995
122,6300,0.0193650793650794
164,6255,0.0262190247801759
116,6309,0.0183864320811539
215,6224,0.0345437017994859
152,6273,0.0242308305435996
181,6107,0.029638120189946
129,6300,0.0204761904761905
137,6216,0.022039897039897
207,6807,0.0304098721903922
1039,13607,0.0763577570368193
213,6665,0.0319579894973743
424,8808,0.0481380563124432
406,9070,0.0447629547960309
131,6307,0.0207705723798954
185,6235,0.0296712109061748
411,6133,0.0670145116582423
165,6269,0.0263199872387941
121,6299,0.0192093983171932
152,6323,0.0240392218883441
132,6291,0.0209823557463042
226,6695,0.0337565347274085
137,6287,0.0217909972960076
164,6258,0.0262064557366571
140,6281,0.0222894443559943
125,6296,0.019853875476493
114,6304,0.0180837563451777
241,6187,0.0389526426377889
118,6303,0.0187212438521339
154,6271,0.0245574868442035
159,6731,0.0236220472440945
118,6304,0.0187182741116751
123,6299,0.0195269090331799
139,6291,0.0220950564298204
181,5442,0.0332598309445057
333,5296,0.0628776435045317
133,4948,0.0268795472918351
234,6665,0.0351087771942986
199,6225,0.0319678714859438
191,6763,0.0282419044802602
302,6291,0.0480050866316961
265,8915,0.0297251822770611
160,6266,0.02553463134376
363,8887,0.0408461798132103
137,6283,0.0218048702848958
153,6256,0.0244565217391304
166,6250,0.02656
129,6240,0.0206730769230769
56,3202,0.0174890693316677
644,11304,0.0569709837225761
348,8974,0.0387786940049031
395,8921,0.0442775473601614
200,5441,0.036757948906451
163,5958,0.0273581738838536
598,11214,0.0533261993936151
577,11198,0.0515270584032863
372,8926,0.0416760026887744
403,8887,0.0453471362664566
24,2063,0.0116335433834222
354,4524,0.0782493368700265
80,3039,0.0263244488318526
132,5513,0.0239434064937421
410,10695,0.0383356708742403
314,8474,0.0370545197073401
471,6299,0.0747737736148595
286,5554,0.0514944184371624
410,5576,0.0735294117647059
182,5826,0.0312392722279437
150,5794,0.0258888505350362
89,2108,0.0422201138519924
156,3896,0.040041067761807
303,7005,0.043254817987152
106,2010,0.0527363184079602
144,4494,0.0320427236315087
38,3048,0.0124671916010499
24,1384,0.0173410404624277
202,6029,0.0335047271520982
23,1270,0.0181102362204724
112,5468,0.0204828090709583
335,5944,0.0563593539703903
81,4257,0.0190274841437632
87,3905,0.0222791293213828
70,2130,0.0328638497652582
107,4860,0.0220164609053498
64,3529,0.0181354491357325
155,2904,0.0533746556473829
123,4499,0.0273394087575017
120,4562,0.0263042525208242
79,4385,0.0180159635119726
178,5038,0.0353314807463279
263,4423,0.0594619036852815
569,7825,0.0727156549520767
147,2758,0.0532994923857868
189,4528,0.0417402826855124
73,3891,0.0187612438961707
99,2724,0.0363436123348018
347,7114,0.0487770593196514
339,7212,0.0470049916805325
1605,16332,0.0982733284349743
358,6309,0.0567443334918371
278,4507,0.06168182826714
85,1263,0.0673000791765637
240,5747,0.0417609187402123
353,5948,0.0593476798924008
268,5791,0.0462787083405284
317,5748,0.0551496172581768
292,5769,0.0506153579476512
1129,12416,0.0909310567010309
433,7554,0.0573206248345248
267,5491,0.0486250227645238
39,1719,0.0226876090750436
45,1729,0.0260266049739734
839,7909,0.10608167909976
321,5476,0.0586194302410519
95,948,0.100210970464135
450,7437,0.0605082694634934
2894,20750,0.139469879518072
3094,22438,0.137891077636153
448,7366,0.0608199837089329
1147,12390,0.0925746569814367
104,1584,0.0656565656565657
111,2111,0.0525817148270962
126,1154,0.109185441941075
937,9616,0.0974417637271215
516,6889,0.0749020177093918
749,9440,0.0793432203389831
27,1587,0.0170132325141777
1807,15339,0.117804289719017
922,11683,0.0789180861080202
1366,13050,0.104674329501916
1498,12959,0.115595339146539
1420,12611,0.112600111014194
1293,14604,0.0885373870172556
453,5702,0.0794458084882497
1130,11104,0.101765129682997
1049,9968,0.105236757624398
385,5388,0.0714550853749072
975,10039,0.0971212272138659
1357,10025,0.135361596009975
746,8656,0.0861829944547135
735,7200,0.102083333333333
628,6510,0.0964669738863287
557,6591,0.0845091791837354
639,7731,0.0826542491268917
815,9487,0.0859070306735533
602,8650,0.0695953757225434
771,8872,0.08690261496844
477,7135,0.0668535388927821
597,6413,0.0930921565569936
867,8610,0.100696864111498
407,7413,0.0549035478213949
628,7336,0.0856052344601963
531,6762,0.0785270629991127
281,5406,0.0519792822789493
164,4743,0.0345772717689226
1154,11390,0.101316944688323
1099,11488,0.0956650417827298
625,6229,0.100337132766094
161,3203,0.0502653762098033
140,2267,0.0617556241729158
86,1671,0.0514661879114303
730,6459,0.113020591422821
7,920,0.00760869565217391
107,7408,0.0144438444924406
516,23738,0.0217372988457326
276,7737,0.0356727413726251
53,17256,0.00307139545665276
548,55639,0.00984920649184924
657,44059,0.0149118227830863
3409,187466,0.0181846308130541
1264,19498,0.0648271617601805
133,14785,0.00899560365235036
886,64936,0.0136442035234693
99,8676,0.0114107883817427
2470,73433,0.0336361036591178
442,20785,0.0212653355785422
146,11204,0.0130310603355944
95,11055,0.00859339665309815
586,10263,0.057098314333041
609,94516,0.00644335350628465
245,27175,0.00901563937442502
171,22177,0.0077106912567074
253,20413,0.0123940626071621
802,143180,0.00560134096940914
