match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
5606,11.0,28.0,0.0,54,5617,0.0019583407512907248,0.004984867366921844,15.0
15302,10.0,56.0,756.0,76,15312,0.0006530825496342738,0.0036572622779519333,10.0
290504,318.0,951.0,412347.0,1718,290822,0.0010934523522979692,0.0032700414686646813,449.0
11811,5.0,38.0,349.0,97,11816,0.0004231550440081246,0.003215978334461747,54.0
14014,40.0,64.0,0.0,113,14054,0.0028461647929415115,0.004553863668706418,9.0
14254,8.0,16.0,4143.0,41,14262,0.000560931145701865,0.00112186229140373,17.0
1819281,2047.0,5267.0,2513101.0,8736,1821328,0.001123905194451521,0.0028918459497685204,1422.0
25868,19.0,195.0,3573.0,277,25887,0.0007339591300652837,0.007532738440143702,63.0
621521,531.0,1964.0,523278.0,3046,622052,0.0008536263849324494,0.003157292316397986,551.0
13687,6.0,29.0,1105.0,48,13693,0.00043818009201781934,0.002117870444752793,13.0
19410,2.0,47.0,0.0,55,19412,0.0001030290541932825,0.002421182773542139,6.0
10771,2.0,92.0,4406.0,97,10773,0.000185649308456326,0.008539868188990996,3.0
15977,12.0,55.0,4770.0,92,15989,0.0007505159797360685,0.0034398649071236474,25.0
1229444,1251.0,3566.0,482403.0,6294,1230695,0.0010164988075843325,0.002897549758469808,1477.0
13922,3.0,25.0,3404.0,33,13925,0.0002154398563734291,0.0017953321364452424,5.0
14060,9.0,26.0,2202.0,48,14069,0.0006397043144502096,0.0018480346861894947,13.0
9423,6.0,21.0,2278.0,32,9429,0.0006363347120585428,0.0022271714922048997,5.0
29120,290.0,183.0,2.0,596,29410,0.00986059163549813,0.006222373342400544,123.0
205965,157.0,891.0,0.0,1487,206122,0.0007616848274322974,0.004322682683071191,439.0
2619753,2547.0,6387.0,2824002.0,11757,2622300,0.0009712847500286009,0.0024356480951836174,2823.0
24846,8.0,137.0,1002.0,170,24854,0.0003218797779029532,0.005512191196588074,25.0
15020,40.0,46.0,0.0,127,15060,0.0026560424966799467,0.003054448871181939,41.0
1053657,8341.0,9999.0,913669.0,22171,1061998,0.007854063755298974,0.009415271968497115,3831.0
18407,16.0,72.0,3078.0,103,18423,0.0008684796178689681,0.0039081582804103565,15.0
19758,13.0,68.0,13512.0,92,19771,0.0006575287036568712,0.0034393809114359416,11.0
18808,164.0,58.0,5393.0,293,18972,0.008644317942230655,0.003057136833227915,71.0
1515,1.0,4.0,0.0,10,1516,0.0006596306068601583,0.002638522427440633,5.0
15694,17.0,18.0,0.0,54,15711,0.0010820444274711985,0.0011456940996753867,19.0
15922,10.0,58.0,0.0,76,15932,0.0006276675872457946,0.003640472006025609,8.0
16828,14.0,82.0,2829.0,104,16842,0.0008312551953449709,0.004868780429877687,8.0
14247,12.0,28.0,0.0,62,14259,0.0008415737428992215,0.0019636720667648502,22.0
25002,6.0,31.0,5888.0,47,25008,0.0002399232245681382,0.0012396033269353806,10.0
26756,16.0,27.0,0.0,46,26772,0.0005976393246675631,0.0010085163603765128,3.0
741150,740.0,1872.0,2846602.0,3295,741890,0.0009974524525199154,0.0025232851231314617,683.0
25650,16.0,308.0,0.0,356,25666,0.0006233928153978025,0.012000311696407698,32.0
2881742,2382.0,5860.0,6257707.0,10367,2884124,0.000825900689429442,0.0020318127792008944,2125.0
12802,13.0,22.0,12482.0,43,12815,0.0010144362075692548,0.0017167381974248926,8.0
24564,39.0,94.0,0.0,177,24603,0.0015851725399341544,0.003820672275738731,44.0
21266,12.0,60.0,5514.0,85,21278,0.0005639627784566219,0.0028198138922831094,13.0
20258,37.0,275.0,671.0,368,20295,0.001823109140182311,0.013550135501355014,56.0
35525,96.0,49.0,0.0,170,35621,0.002695039443025182,0.0013755930490441032,25.0
10997,2.0,13.0,885.0,19,10999,0.00018183471224656787,0.001181925629602691,4.0
18125,9.0,38.0,3096.0,56,18134,0.0004963052828940112,0.002095511194441381,9.0
11385,2.0,18.0,8490.0,23,11387,0.0001756388864494599,0.0015807499780451392,3.0
295,0.0,3.0,30961.0,10,295,0.0,0.010169491525423728,7.0
21412,20.0,273.0,0.0,323,21432,0.000933184023889511,0.012737961926091826,30.0
22507,28.0,99.0,5010.0,133,22535,0.001242511648546705,0.004393166185932993,6.0
1208200,5602.0,7307.0,1294.0,15706,1213802,0.004615250263222502,0.006019927467577084,2797.0
9793,8.0,93.0,5471.0,135,9801,0.0008162432404856647,0.009488827670645853,34.0
1013273,764.0,2066.0,45803.0,3935,1014037,0.000753424184719098,0.0020374010021330584,1105.0
24750,11.0,32.0,0.0,52,24761,0.000444247001332741,0.001292354912967974,9.0
14364,8.0,88.0,573.0,109,14372,0.0005566379070414695,0.006123016977456165,13.0
10104,41.0,115.0,0.0,311,10145,0.004041399704287826,0.011335633316904879,155.0
15427,10.0,126.0,3915.0,189,15437,0.0006477942605428515,0.00816220768283993,53.0
14660,2.0,25.0,1668.0,32,14662,0.00013640703860319192,0.0017050879825398991,5.0
17304,32.0,17.0,1688.0,61,17336,0.0018458698661744347,0.0009806183664051685,12.0
13067,20.0,16.0,1969.0,65,13087,0.0015282341254680217,0.0012225873003744174,29.0
16680,8.0,39.0,6525.0,69,16688,0.00047938638542665386,0.002337008628954938,22.0
1420497,1176.0,3275.0,5434717.0,5932,1421673,0.0008271944392275861,0.002303623969787708,1481.0
17145,13.0,91.0,0.0,127,17158,0.0007576640634106539,0.005303648443874577,23.0
25545,25.0,27.0,1788.0,73,25570,0.0009777082518576457,0.0010559249120062574,21.0
29383,7.0,68.0,0.0,114,29390,0.00023817625042531473,0.0023137121469887717,39.0
28060,12.0,62.0,0.0,95,28072,0.0004274722143060701,0.0022086064405813623,21.0
1768082,1525.0,4692.0,403362.0,8004,1769607,0.0008617732637811672,0.0026514361663352373,1787.0
9694,3.0,25.0,8039.0,60,9697,0.00030937403320614623,0.002578116943384552,32.0
17764,5.0,16.0,527.0,27,17769,0.00028138893578704484,0.0009004445945185436,6.0
21778,48.0,64.0,2570.0,161,21826,0.00219921194905159,0.002932282598735453,49.0
637963,674.0,1744.0,1319799.0,3437,638637,0.0010553726138635875,0.0027308157842404995,1019.0
21677,13.0,47.0,5203.0,67,21690,0.000599354541263255,0.0021668971876440757,7.0
23151,9.0,45.0,0.0,94,23160,0.00038860103626943003,0.0019430051813471502,40.0
14154,23.0,54.0,0.0,98,14177,0.001622346053466883,0.003808986386400508,21.0
16286,18.0,27.0,340.0,50,16304,0.0011040235525024535,0.00165603532875368,5.0
13392,10.0,23.0,2615.0,44,13402,0.0007461572899567229,0.0017161617669004625,11.0
22959,9.0,36.0,1828.0,57,22968,0.00039184952978056425,0.001567398119122257,12.0
15798,7.0,95.0,3664.0,116,15805,0.00044289781714647265,0.0060107560898449855,14.0
21267,13.0,51.0,0.0,86,21280,0.0006109022556390978,0.0023966165413533834,22.0
624114,740.0,1399.0,694658.0,2828,624854,0.001184276647024745,0.0022389230124157003,689.0
21859,14.0,12.0,4991.0,53,21873,0.000640058519636081,0.000548621588259498,27.0
24206,9.0,52.0,0.0,79,24215,0.0003716704521990502,0.00214742927937229,18.0
15955,8.0,34.0,1257.0,53,15963,0.0005011589300256844,0.002129925452609159,11.0
540032,538.0,1601.0,980472.0,3265,540570,0.0009952457591061287,0.0029616885879719555,1126.0
38910,41.0,191.0,0.0,407,38951,0.001052604554440194,0.004903596826782368,175.0
17077,4.0,27.0,5551.0,48,17081,0.00023417832679585503,0.0015807037058720216,17.0
24092,3.0,132.0,0.0,177,24095,0.0001245071591616518,0.005478315003112679,42.0
704917,812.0,1945.0,1570320.0,3416,705729,0.0011505832975547271,0.00275601541101471,659.0
16475,282.0,86.0,0.0,443,16757,0.0168287879692069,0.005132183565077281,75.0
14014,19.0,52.0,2699.0,123,14033,0.0013539514002707902,0.0037055512007411104,52.0
1971,0.0,2.0,2.0,16,1971,0.0,0.0010147133434804667,14.0
1958163,1659.0,5350.0,2273751.0,10284,1959822,0.0008465054479437418,0.0027298397507528743,3275.0
18159,26.0,297.0,0.0,539,18185,0.0014297497937860873,0.016332141875171846,216.0
21719,9.0,75.0,4300.0,106,21728,0.0004142120765832106,0.0034517673048600882,22.0
16742,1.0,10.0,364.0,22,16743,5.9726452845965476e-05,0.0005972645284596547,11.0
15909,38.0,66.0,0.0,155,15947,0.002382893334169436,0.004138709475136389,51.0
26030,10.0,57.0,2036.0,89,26040,0.00038402457757296467,0.0021889400921658985,22.0
27200,6.0,32.0,0.0,50,27206,0.00022053958685584063,0.0011762111298978166,12.0
233610,436.0,495.0,0.0,1140,234046,0.0018628816557428882,0.0021149688522769028,209.0
23732,2.0,72.0,969.0,80,23734,8.426729586247578e-05,0.003033622651049128,6.0
9139,10.0,195.0,0.0,366,9149,0.0010930156301235108,0.02131380478740846,161.0
14376,4.0,27.0,1953.0,43,14380,0.0002781641168289291,0.0018776077885952712,12.0
18450,16.0,18.0,2920.0,37,18466,0.0008664572728257337,0.0009747644319289505,3.0
16958,41.0,60.0,0.0,120,16999,0.0024119065827401614,0.0035296193893758457,19.0
14377,8.0,12.0,41.0,34,14385,0.0005561348627042057,0.0008342022940563086,14.0
15604,13.0,58.0,436.0,94,15617,0.0008324262022155344,0.0037139015175769994,23.0
23660,18.0,22.0,0.0,46,23678,0.000760199341160571,0.0009291325280851423,6.0
20355,11.0,30.0,1805.0,77,20366,0.0005401158794068546,0.0014730433074732396,36.0
1566,0.0,2.0,0.0,2,1566,0.0,0.001277139208173691,0.0
18216,16.0,36.0,0.0,73,18232,0.0008775778850372971,0.0019745502413339184,21.0
2095703,1803.0,4076.0,6997710.0,7660,2097506,0.0008595922967562429,0.001943260233820547,1781.0
20986,7.0,12.0,4216.0,30,20993,0.00033344448149383126,0.0005716191111322822,11.0
17411,3.0,21.0,0.0,47,17414,0.00017227518088893992,0.0012059262662225795,23.0
17539,9.0,43.0,3616.0,69,17548,0.0005128789605653066,0.002450421700478687,17.0
26578,12.0,153.0,0.0,200,26590,0.0004512974802557352,0.005754042873260624,35.0
24996,54.0,78.0,0.0,160,25050,0.002155688622754491,0.0031137724550898203,28.0
10575,44.0,175.0,3308.0,254,10619,0.00414351633863829,0.016479894528675015,35.0
1325040,1527.0,3510.0,2927354.0,7058,1326567,0.001151091501597733,0.0026459274201755356,2021.0
26285,13.0,67.0,2383.0,117,26298,0.0004943341698988516,0.0025477222602479275,37.0
14721,29.0,129.0,4218.0,340,14750,0.0019661016949152543,0.008745762711864407,182.0
14685,13.0,123.0,3831.0,184,14698,0.0008844740781058648,0.008368485508232413,48.0
15063,13.0,25.0,1302.0,61,15076,0.00086229769169541,0.0016582647917219421,23.0
51779,237.0,466.0,0.0,835,52016,0.004556290372193171,0.00895878191325746,132.0
46704,54.0,88.0,0.0,219,46758,0.0011548825869369948,0.0018820308824158433,77.0
